price,bedrooms,sqft_living,waterfront,condition,city,country
320000,2,950,0,3,Seattle,USA
310000,4,2430,0,3,Covington,USA
772650,4,2660,0,3,Bellevue,USA
669950,4,2670,0,3,Sammamish,USA
690000,5,2720,0,3,Seattle,USA
385000,4,3200,0,5,Kent,USA
663000,3,2480,1,4,Vashon,USA
300000,3,1780,0,3,Renton,USA
225500,2,1590,0,4,Auburn,USA
320000,3,1550,0,3,North Bend,USA
775000,3,2850,0,4,Bellevue,USA
805000,3,2600,0,5,Seattle,USA
252750,4,1230,0,3,Burien,USA
254000,5,2080,0,5,Auburn,USA
620000,6,3600,0,3,Snoqualmie,USA
435000,4,2110,0,3,Bothell,USA
460000,4,2550,0,4,Lake Forest Park,USA
268000,3,1650,0,3,Kent,USA
446000,2,1370,0,3,Seattle,USA
285000,2,1010,0,3,Lake Forest Park,USA
530000,3,2330,0,3,Bellevue,USA
402000,2,620,0,5,Seattle,USA
358000,3,2450,0,4,Snoqualmie,USA
354950,4,2530,0,5,Federal Way,USA
405000,4,2220,0,3,Renton,USA
568000,4,2110,0,4,Redmond,USA
575000,5,3690,0,3,Des Moines,USA
315000,4,1940,0,4,Kent,USA
280927,4,2070,0,4,Kent,USA
440000,4,2160,0,4,Lake Forest Park,USA
270000,4,2600,0,3,Seattle,USA
755000,4,2880,0,3,Seattle,USA
289659,4,2260,0,4,Kent,USA
555000,5,3640,0,3,Maple Valley,USA
450000,3,1530,0,3,Lake Forest Park,USA
1145000,3,2490,0,5,Seattle,USA
495000,3,1440,0,3,Sammamish,USA
1250000,3,3760,0,4,Seattle,USA
580000,4,1720,0,3,Redmond,USA
560000,4,2480,0,5,Kenmore,USA
1080000,4,3990,0,3,Bellevue,USA
450000,2,840,0,3,Seattle,USA
815000,3,2270,0,4,Mercer Island,USA
354000,4,2580,0,3,Kent,USA
279900,3,1580,0,3,Federal Way,USA
339000,2,950,0,4,Seattle,USA
1340000,4,3190,0,3,Seattle,USA
710000,3,3740,0,3,Burien,USA
815000,4,2620,0,4,Seattle,USA
800000,3,2080,0,3,Kirkland,USA
638000,3,1660,0,5,Seattle,USA
475580,3,1520,0,3,Sammamish,USA
243800,3,1140,0,4,Issaquah,USA
600000,3,3240,0,3,Snoqualmie,USA
620000,3,2460,0,4,Issaquah,USA
750000,4,1750,0,3,Seattle,USA
626000,3,2430,0,4,Seattle,USA
230000,3,1060,0,4,SeaTac,USA
537000,3,2410,0,3,Lake Forest Park,USA
210000,2,720,0,3,Burien,USA
200500,3,1260,0,4,Kent,USA
253500,3,1640,0,4,Federal Way,USA
150000,3,1310,0,3,Auburn,USA
440000,3,2120,0,4,Seattle,USA
667000,3,3320,0,4,Enumclaw,USA
660000,3,1210,0,3,Bellevue,USA
695000,3,2590,0,3,Bellevue,USA
440000,4,2250,0,3,Renton,USA
1388000,4,4040,0,3,Clyde Hill,USA
219500,3,1090,0,5,Auburn,USA
220000,3,1660,0,3,Auburn,USA
270000,2,1780,0,4,Auburn,USA
900000,4,3370,0,3,Seattle,USA
1990000,5,4480,0,5,Seattle,USA
800000,4,2990,0,3,Woodinville,USA
365000,5,2280,0,3,Burien,USA
1387800,3,2480,0,3,Seattle,USA
451000,5,2830,0,3,Kirkland,USA
202000,2,920,0,4,Burien,USA
1410000,4,3250,0,3,Medina,USA
471000,2,1240,0,5,Seattle,USA
827000,4,3230,0,3,Bellevue,USA
235000,5,2500,0,3,Des Moines,USA
216500,2,1390,0,4,Des Moines,USA
359000,5,1940,0,4,Burien,USA
252500,3,1900,0,3,Federal Way,USA
370000,3,2380,0,4,Kenmore,USA
663000,3,1480,0,5,Seattle,USA
971971,4,3460,0,3,Renton,USA
420000,3,1444,0,3,Vashon,USA
330675,4,1930,0,3,Duvall,USA
240000,4,1200,0,3,Seattle,USA
334888,3,1769,0,3,Auburn,USA
414000,3,2490,0,3,Renton,USA
782900,4,3060,0,3,Issaquah,USA
525000,4,3030,0,3,Renton,USA
429900,3,2370,0,3,Duvall,USA
390000,3,1370,0,3,Seattle,USA
224000,3,1500,0,3,Black Diamond,USA
257500,3,1715,0,3,Federal Way,USA
665000,2,1110,0,3,Seattle,USA
327000,5,2400,0,3,Auburn,USA
425000,3,1520,0,5,Renton,USA
687500,4,3190,0,3,Sammamish,USA
672500,3,2400,0,4,Seattle,USA
140000,3,1060,0,3,Des Moines,USA
215500,2,1220,0,3,Auburn,USA
464900,4,2020,0,4,Kirkland,USA
417000,4,2300,0,3,Seattle,USA
453000,4,2300,0,5,Vashon,USA
700000,3,1660,0,3,Seattle,USA
1619999,4,3900,0,5,Bellevue,USA
259500,3,1650,0,3,SeaTac,USA
460000,4,2110,0,4,Issaquah,USA
561500,3,1960,0,4,Seattle,USA
641000,4,2770,0,3,Carnation,USA
330000,4,2440,0,3,Kent,USA
447000,2,1320,0,3,Seattle,USA
320000,4,2570,0,3,Maple Valley,USA
212700,2,940,0,3,Seattle,USA
260000,2,700,0,3,Seattle,USA
410000,3,1400,0,4,Vashon,USA
355000,4,1890,0,3,Maple Valley,USA
275500,2,720,0,5,Shoreline,USA
415000,3,2410,0,4,Renton,USA
279000,3,1630,0,3,Kent,USA
350000,5,2330,0,4,Renton,USA
355000,2,1330,0,3,Kenmore,USA
750000,4,3190,0,3,Sammamish,USA
235000,3,1400,0,3,Enumclaw,USA
209950,3,970,0,4,Federal Way,USA
230000,3,1010,0,5,Covington,USA
725000,3,3580,0,3,Maple Valley,USA
430000,2,1050,0,5,Seattle,USA
661500,5,2500,0,4,Redmond,USA
738000,3,2630,0,3,Redmond,USA
1820000,4,6640,0,3,Woodinville,USA
221000,3,910,0,3,Seattle,USA
665000,3,2610,0,3,Woodinville,USA
255000,3,1720,0,3,Auburn,USA
1195000,5,3650,0,5,Mercer Island,USA
355000,3,2040,0,4,Kent,USA
755000,5,3260,0,4,Lake Forest Park,USA
300000,3,1590,0,3,Kenmore,USA
500000,4,1440,0,3,Seattle,USA
191000,2,900,0,5,Seattle,USA
315000,6,3120,0,4,Seattle,USA
415000,3,1060,0,3,Seattle,USA
394000,4,3000,0,3,Maple Valley,USA
490000,3,2230,0,3,Snoqualmie,USA
523460,5,1890,0,3,Seattle,USA
550000,4,4150,0,3,Auburn,USA
342000,3,1780,0,3,Renton,USA
560000,4,2710,0,3,Renton,USA
1050000,4,4390,0,3,Issaquah,USA
710000,2,1640,0,5,Seattle,USA
1020000,3,1670,0,3,Seattle,USA
399950,3,2570,0,3,Kent,USA
480000,2,1500,0,3,Seattle,USA
410000,3,2710,0,4,Burien,USA
530000,4,2860,0,3,Woodinville,USA
528000,2,840,1,4,Vashon,USA
469900,4,2990,0,4,Renton,USA
397000,5,1170,0,4,Seattle,USA
718500,3,1200,0,3,Seattle,USA
195000,2,1020,0,3,Seattle,USA
285000,2,910,0,4,Shoreline,USA
295000,1,700,0,4,Seattle,USA
602000,4,2420,0,4,Redmond,USA
235000,3,1950,0,3,Renton,USA
465000,4,3060,0,3,Maple Valley,USA
234000,4,1390,0,3,Kent,USA
504200,2,1200,0,3,Seattle,USA
710000,3,2440,0,3,Redmond,USA
589500,3,2310,0,3,Seattle,USA
415000,3,2600,0,3,Skykomish,USA
735000,3,1490,0,3,Seattle,USA
427000,3,2432,0,3,Federal Way,USA
982000,4,3610,0,3,Kirkland,USA
459000,4,2530,0,3,Burien,USA
483453,4,2790,0,3,North Bend,USA
246950,3,1670,0,3,Enumclaw,USA
235000,1,1170,0,3,Seattle,USA
288790,4,1350,0,3,Issaquah,USA
229800,2,1110,0,3,Seattle,USA
516500,1,1100,0,3,Seattle,USA
1600000,3,2820,0,4,Seattle,USA
234000,3,1040,0,3,Duvall,USA
230000,2,1910,0,3,Maple Valley,USA
300000,4,1370,0,3,Shoreline,USA
470000,3,1500,0,4,Seattle,USA
339900,3,1200,0,5,Newcastle,USA
650000,2,1050,0,3,Seattle,USA
585000,5,2670,0,4,Seattle,USA
699900,4,2190,0,4,Bellevue,USA
598000,4,3130,0,3,North Bend,USA
475000,3,1700,0,3,Seattle,USA
314500,3,1700,0,3,Maple Valley,USA
397000,3,1360,0,3,Seattle,USA
345000,3,1610,0,4,Carnation,USA
325000,5,2130,0,3,Seattle,USA
265000,3,1800,0,5,Renton,USA
402000,4,2950,0,4,Kent,USA
835000,3,2120,0,4,Bellevue,USA
780000,4,3500,0,3,Redmond,USA
250000,3,1440,0,3,Des Moines,USA
1200000,4,2120,0,3,Seattle,USA
935000,2,1780,0,5,Bellevue,USA
300000,2,960,0,3,Shoreline,USA
419000,2,1510,0,3,Redmond,USA
410000,1,1010,0,3,Seattle,USA
1165000,3,3790,0,3,Seattle,USA
461000,3,3600,0,4,Kirkland,USA
385000,3,1300,0,3,Kirkland,USA
669500,4,2500,0,4,Seattle,USA
491950,3,2090,0,3,Seattle,USA
1230000,3,2200,0,3,Bellevue,USA
560000,3,2070,0,3,Lake Forest Park,USA
370000,3,1320,0,3,Shoreline,USA
263400,4,1360,0,3,Auburn,USA
100000,2,930,0,2,Burien,USA
289950,3,1760,0,5,Burien,USA
263000,3,1410,0,3,Maple Valley,USA
397500,4,2570,0,3,Maple Valley,USA
245000,3,1300,0,3,Kent,USA
535000,3,1580,0,3,Seattle,USA
449000,4,2960,0,3,Maple Valley,USA
490000,4,2330,0,3,Seattle,USA
445800,4,2070,0,3,Lake Forest Park,USA
345000,2,970,0,4,Seattle,USA
327500,3,2310,0,3,Kent,USA
436500,4,2290,0,4,Renton,USA
550000,3,1720,0,4,Redmond,USA
441000,2,1190,0,3,Seattle,USA
406500,2,870,0,4,Seattle,USA
243000,2,1068,0,3,Kenmore,USA
359500,4,2140,0,3,Auburn,USA
760000,4,3300,0,3,Woodinville,USA
1925000,5,4830,0,4,Seattle,USA
408000,5,2820,0,3,Seattle,USA
480000,4,2440,0,3,Kenmore,USA
875000,4,1800,0,4,Seattle,USA
308000,3,1010,0,4,Seattle,USA
880000,4,3220,0,4,Seattle,USA
1730000,5,5000,0,3,Mercer Island,USA
170000,2,1200,0,2,Redmond,USA
491500,3,1470,0,3,Issaquah,USA
515000,3,2600,0,3,Kenmore,USA
550000,4,2750,0,2,Renton,USA
255000,2,1320,0,3,Seattle,USA
635000,3,3350,0,3,Kirkland,USA
850000,3,2650,0,3,Seattle,USA
265000,2,1860,0,3,Seattle,USA
349810,3,960,0,4,Shoreline,USA
972000,4,2010,0,5,Seattle,USA
235000,2,900,0,1,Snoqualmie,USA
330000,4,2340,0,3,Kent,USA
500000,4,3720,0,3,Renton,USA
570000,3,1890,0,3,Bellevue,USA
1309500,4,2680,1,3,Normandy Park,USA
544000,3,1460,0,3,Seattle,USA
439000,3,3180,0,3,Renton,USA
530000,4,1980,0,3,Sammamish,USA
427500,2,1090,0,3,Seattle,USA
337000,4,2230,0,4,Covington,USA
1095000,4,3330,0,4,Kirkland,USA
435000,4,1880,0,3,Seattle,USA
765000,5,2870,0,3,Seattle,USA
492650,4,2120,0,3,Shoreline,USA
383962,4,2700,0,3,Tukwila,USA
950000,4,3670,0,3,Issaquah,USA
457000,3,1220,0,3,Seattle,USA
1510000,5,4390,0,3,Mercer Island,USA
882566,4,3560,0,3,Redmond,USA
963000,4,3530,0,3,Kirkland,USA
345000,4,2280,0,3,Maple Valley,USA
2065000,4,4350,0,3,Bellevue,USA
800000,3,3830,0,3,Woodinville,USA
314500,3,2050,0,3,Federal Way,USA
530000,3,3660,0,4,Enumclaw,USA
650000,4,3350,0,3,Black Diamond,USA
349500,3,1270,0,3,Seattle,USA
1198000,4,3400,0,3,Seattle,USA
165050,3,1200,0,3,Enumclaw,USA
580000,3,2200,0,3,Bellevue,USA
330000,3,1680,0,3,Seattle,USA
875000,5,3840,0,3,Sammamish,USA
500000,2,950,0,3,Seattle,USA
445000,4,2280,0,3,Kent,USA
274900,4,1970,0,3,Kent,USA
219950,3,1620,0,4,Covington,USA
691500,4,2600,0,3,Seattle,USA
459500,2,1250,0,3,Seattle,USA
955500,4,2130,0,3,Seattle,USA
328950,4,2550,0,5,Kent,USA
307000,3,1150,0,3,North Bend,USA
382500,3,1040,0,4,Issaquah,USA
1150000,4,3340,0,3,Kirkland,USA
1297000,6,2630,0,5,Seattle,USA
478000,3,1640,0,3,Issaquah,USA
260000,2,770,0,4,Shoreline,USA
850000,4,4350,0,3,Issaquah,USA
616000,4,1700,0,3,Seattle,USA
540000,3,2050,0,3,Sammamish,USA
300000,3,1660,0,3,Duvall,USA
507500,3,1990,0,3,Redmond,USA
3800000,5,7050,0,4,Clyde Hill,USA
241000,3,1770,0,3,Auburn,USA
485000,3,2440,0,3,Redmond,USA
695000,3,2620,0,3,Woodinville,USA
548000,4,2440,0,3,Newcastle,USA
345000,2,1080,0,3,Seattle,USA
280000,3,1090,0,4,Renton,USA
450000,3,1400,0,3,Kenmore,USA
515000,3,2010,0,3,Kenmore,USA
1014250,3,1640,0,5,Bellevue,USA
739900,5,3290,0,3,Sammamish,USA
600000,2,2510,0,3,Bothell,USA
370000,2,860,0,3,Seattle,USA
729032,4,2840,0,4,Bellevue,USA
510000,3,1750,0,3,Black Diamond,USA
425000,3,1300,0,3,Redmond,USA
1080000,3,3890,0,3,Seattle,USA
337000,3,1460,0,3,Seattle,USA
563000,4,1410,0,5,Seattle,USA
1695000,4,3770,0,5,Seattle,USA
245000,3,1190,0,5,Seattle,USA
590000,3,1410,0,4,Seattle,USA
695000,3,2500,0,5,Seattle,USA
402500,2,800,0,5,Seattle,USA
435000,3,2530,0,3,Duvall,USA
660000,3,2570,0,3,Redmond,USA
300000,3,2090,0,3,Federal Way,USA
600000,5,2980,0,3,Seattle,USA
205000,3,1170,0,3,Covington,USA
357500,3,2080,0,3,Maple Valley,USA
1110000,5,3350,0,4,Seattle,USA
332888,2,1050,0,3,Seattle,USA
174000,2,900,0,3,Pacific,USA
515000,2,1050,0,5,Seattle,USA
392000,5,3740,0,3,Des Moines,USA
485000,4,1430,0,3,Seattle,USA
217500,3,1400,0,4,Federal Way,USA
502000,3,1600,0,4,Woodinville,USA
820000,3,2880,0,3,Bellevue,USA
1640000,3,3140,0,4,Seattle,USA
102500,2,820,0,3,Seattle,USA
925000,5,5190,0,3,Snoqualmie,USA
540000,4,2180,0,4,Redmond,USA
600000,2,910,0,3,Seattle,USA
406000,4,1580,0,4,Seattle,USA
620000,4,2130,0,5,Seattle,USA
1060000,4,4570,0,3,Sammamish,USA
401000,3,1240,0,3,Sammamish,USA
725000,3,1860,0,4,Seattle,USA
276000,1,370,0,5,Seattle,USA
500000,5,3130,0,3,Issaquah,USA
375000,3,2530,0,4,Kent,USA
2300000,4,3970,0,4,Seattle,USA
260000,3,1920,0,4,Kent,USA
1565000,4,2970,0,4,Bellevue,USA
431000,4,2300,0,3,Renton,USA
321000,4,1830,0,3,Maple Valley,USA
433000,4,1550,0,4,Seattle,USA
920000,4,4080,0,3,Redmond,USA
482000,3,1710,0,3,Sammamish,USA
712000,3,2375,0,3,Redmond,USA
505000,4,2200,0,4,Bellevue,USA
2367000,3,3530,1,3,Mercer Island,USA
452000,3,1110,0,4,Redmond,USA
581000,4,1630,0,3,Seattle,USA
952500,4,2550,0,4,Seattle,USA
808000,4,2500,0,4,Bellevue,USA
476000,4,2890,0,3,Seattle,USA
535000,4,1420,0,4,Seattle,USA
1356925,4,4270,0,5,Seattle,USA
629800,3,2390,0,3,Issaquah,USA
417838,4,2530,0,3,Maple Valley,USA
399895,4,2701,0,3,Auburn,USA
825000,4,3990,0,3,Redmond,USA
300000,4,2303,0,3,Auburn,USA
640000,2,1540,0,3,Seattle,USA
460000,3,1450,0,3,Seattle,USA
525000,2,1160,0,3,Seattle,USA
499990,4,2910,0,3,North Bend,USA
1020000,4,3770,0,3,Kirkland,USA
675000,5,2900,0,3,Bellevue,USA
512031,3,1540,0,3,Seattle,USA
310000,2,700,0,4,Seattle,USA
1075000,3,3280,0,3,Seattle,USA
255000,4,2430,0,3,Seattle,USA
435000,3,1900,0,3,Bothell,USA
453000,3,1660,0,3,Kirkland,USA
260000,4,1620,0,4,Kent,USA
659000,4,2090,0,4,Mercer Island,USA
223000,3,1110,0,4,Kent,USA
851000,5,3760,0,3,Bellevue,USA
605000,3,2080,0,4,Redmond,USA
895000,4,1950,0,3,Seattle,USA
519000,5,2570,0,3,Normandy Park,USA
535000,3,2330,0,3,Woodinville,USA
489000,3,3700,0,3,SeaTac,USA
250000,3,1920,0,3,Burien,USA
580000,3,1900,0,3,Seattle,USA
1038000,4,1440,0,4,Bellevue,USA
605000,4,2940,0,5,Kenmore,USA
599950,4,2500,0,3,Redmond,USA
700000,3,2490,0,3,Redmond,USA
480000,3,1470,0,4,Seattle,USA
329950,4,2120,0,3,Maple Valley,USA
250000,3,1200,0,3,Kent,USA
345000,5,2450,0,3,Kent,USA
175000,4,1780,0,3,Des Moines,USA
185000,5,1590,0,3,Seattle,USA
411000,4,2370,0,4,Auburn,USA
690000,3,1760,0,3,Seattle,USA
265000,4,1940,0,4,Shoreline,USA
720000,4,3550,0,4,Bothell,USA
256000,4,2050,0,3,Des Moines,USA
255000,4,1680,0,3,Auburn,USA
540000,3,1320,0,3,Seattle,USA
481015,3,1550,0,3,Kirkland,USA
575000,3,2680,0,5,Issaquah,USA
339950,3,2390,0,3,Kent,USA
475000,4,2040,0,4,Shoreline,USA
732000,3,2670,0,4,Seattle,USA
860000,4,1880,0,4,Seattle,USA
389000,4,2400,0,4,Seattle,USA
645000,3,2270,0,4,Seattle,USA
475000,4,1850,0,5,Kirkland,USA
550000,4,2160,0,3,Seattle,USA
305000,2,2160,0,3,Tukwila,USA
782000,2,1570,0,4,Seattle,USA
545000,3,1340,0,4,Seattle,USA
394500,4,3002,0,3,Kent,USA
600000,5,2190,0,5,Redmond,USA
1300000,4,2610,0,4,Clyde Hill,USA
300000,2,1010,0,3,Shoreline,USA
330000,4,2105,0,3,Kent,USA
723000,4,2430,0,3,Seattle,USA
2271150,4,4040,0,4,Medina,USA
480000,5,2160,0,3,Snoqualmie,USA
496000,2,900,0,3,Seattle,USA
625000,3,1820,0,3,Seattle,USA
475000,4,2100,0,5,Seattle,USA
275250,3,1520,0,4,Maple Valley,USA
253000,2,1310,0,4,Kent,USA
630000,4,2190,0,4,Kirkland,USA
660500,5,2950,0,5,Seattle,USA
262000,5,1870,0,3,Seattle,USA
2147500,3,4660,0,5,Seattle,USA
552000,3,1840,0,3,Bellevue,USA
1411600,2,3180,0,5,Bellevue,USA
736000,2,1500,0,3,Seattle,USA
355000,3,1730,0,3,Shoreline,USA
305000,3,1580,0,3,Renton,USA
484998,4,1540,0,3,Issaquah,USA
1054690,4,3390,0,3,Seattle,USA
334500,2,830,0,3,Seattle,USA
475000,4,2620,0,3,North Bend,USA
309780,3,2242,0,3,Auburn,USA
795000,4,2890,0,3,Bellevue,USA
274500,3,1450,0,3,Maple Valley,USA
265050,2,800,0,3,Seattle,USA
567500,3,2280,0,3,Issaquah,USA
915000,3,3850,0,3,Redmond,USA
285000,5,2270,0,3,Auburn,USA
445838,3,2250,0,3,Seattle,USA
304900,4,2600,0,4,Kent,USA
940000,4,2490,0,5,Mercer Island,USA
1127000,4,3160,0,4,Kirkland,USA
835000,4,4930,0,3,Auburn,USA
290000,3,1440,0,3,Renton,USA
250000,3,1770,0,4,Auburn,USA
342000,4,2300,0,3,Kent,USA
1012000,4,2980,0,3,Bellevue,USA
400000,4,2230,0,4,Shoreline,USA
312500,3,1830,0,3,Renton,USA
267000,3,1740,0,4,Tukwila,USA
575000,3,1530,0,3,Seattle,USA
810000,3,1520,0,4,Bellevue,USA
850000,3,3230,0,5,Seattle,USA
1015000,3,3620,0,3,Seattle,USA
1100000,4,5070,0,3,Redmond,USA
240000,3,1570,0,3,Burien,USA
198000,4,2080,0,4,Auburn,USA
565000,4,2230,0,4,Redmond,USA
1195000,5,3420,0,3,Mercer Island,USA
340000,8,2790,0,3,Shoreline,USA
815000,4,3150,0,3,Kirkland,USA
1875000,4,3930,0,3,Bellevue,USA
588000,5,2190,0,5,Seattle,USA
280500,4,1890,0,3,Auburn,USA
390000,4,1900,0,3,Kent,USA
509000,2,1930,0,3,Bellevue,USA
490600,3,3316,0,3,Federal Way,USA
650000,3,1380,0,5,Mercer Island,USA
715000,3,2080,0,3,Seattle,USA
529950,3,1240,0,5,Seattle,USA
265000,3,1020,0,5,Renton,USA
1755000,3,2360,0,3,Seattle,USA
1140000,3,2780,0,4,Sammamish,USA
610000,3,2300,0,3,Bellevue,USA
554729,4,2020,0,5,Seattle,USA
395000,5,1840,0,3,Burien,USA
341000,3,1390,0,3,Seattle,USA
264500,4,2060,0,4,Federal Way,USA
395000,4,2640,0,3,Kent,USA
640000,3,1980,0,3,Bellevue,USA
430000,3,1810,0,3,Seattle,USA
410000,4,1700,0,5,Kirkland,USA
220000,4,1200,0,3,Seattle,USA
1625000,4,2980,0,3,Seattle,USA
405500,2,1350,0,3,Seattle,USA
633000,4,2360,0,3,Seattle,USA
295950,2,1190,0,3,Shoreline,USA
1042031,4,4110,0,4,Bellevue,USA
605000,4,2800,0,3,Bellevue,USA
255000,2,920,0,3,Seattle,USA
474000,3,1530,0,3,Redmond,USA
370000,2,860,0,3,Seattle,USA
288000,3,1520,0,3,Maple Valley,USA
100000,2,660,0,4,Kent,USA
1150000,5,3580,0,3,Kirkland,USA
600000,5,3000,0,4,Redmond,USA
515000,5,2740,0,5,Bothell,USA
345000,4,2040,0,3,Burien,USA
975000,6,2520,1,3,Seattle,USA
850000,3,2470,0,3,Mercer Island,USA
439990,3,1930,0,3,Seattle,USA
554950,3,2950,0,3,Renton,USA
605000,3,2610,0,3,Snoqualmie,USA
609000,3,1630,0,3,Seattle,USA
425000,3,1400,0,3,Seattle,USA
399900,2,1410,0,3,Issaquah,USA
1025000,4,4370,0,3,Renton,USA
2351956,4,5010,0,3,Mercer Island,USA
519995,4,2590,0,3,Renton,USA
625000,3,1300,0,5,Kirkland,USA
600000,3,2320,0,3,Issaquah,USA
1200000,4,2700,0,3,Seattle,USA
1738000,4,2920,0,4,Seattle,USA
671000,4,3130,0,3,Seattle,USA
459500,3,1470,0,3,Seattle,USA
499000,3,1540,0,3,Seattle,USA
1280000,4,3160,0,3,Seattle,USA
395000,3,1480,0,3,Kirkland,USA
861990,5,3595,0,3,Redmond,USA
382500,2,1190,0,3,Seattle,USA
404950,4,2340,0,4,Auburn,USA
530000,3,1320,0,3,Seattle,USA
195000,2,1190,0,4,Issaquah,USA
747500,4,2350,0,4,Kenmore,USA
199990,3,1100,0,3,Federal Way,USA
548800,4,1660,0,3,Seattle,USA
870000,4,3040,0,3,Sammamish,USA
588000,3,1860,0,5,Seattle,USA
775000,4,4100,0,3,Woodinville,USA
670000,6,4050,0,4,Issaquah,USA
445000,2,1240,0,3,Seattle,USA
300000,4,2200,0,3,Renton,USA
480000,3,1680,0,4,Bellevue,USA
300000,3,930,0,5,Seattle,USA
360000,3,1800,0,3,Tukwila,USA
527000,6,3000,0,3,Seattle,USA
875000,3,1820,0,4,Bellevue,USA
266000,4,1995,0,4,Federal Way,USA
866000,4,3990,0,3,Redmond,USA
335950,2,800,0,5,Seattle,USA
215000,3,960,0,5,Federal Way,USA
481000,4,2286,0,3,Renton,USA
320000,3,2220,0,3,Kenmore,USA
295000,3,1940,0,4,Enumclaw,USA
295000,3,1640,0,4,Seattle,USA
320000,3,1120,0,4,Woodinville,USA
780000,4,2600,0,3,Seattle,USA
437500,3,1490,0,5,Seattle,USA
443000,5,1650,0,3,Seattle,USA
575000,4,2400,0,3,Sammamish,USA
245000,2,1500,0,3,Seattle,USA
450000,3,1990,0,3,Kenmore,USA
536000,2,1130,0,3,Seattle,USA
685000,3,2030,0,4,Redmond,USA
373000,4,1590,0,4,Shoreline,USA
450000,3,1480,0,4,Redmond,USA
645000,4,2690,0,3,Sammamish,USA
1275000,3,3870,0,3,Bellevue,USA
230000,3,1390,0,3,Renton,USA
593000,3,1830,0,3,Issaquah,USA
558000,2,1580,0,5,Seattle,USA
538250,3,2590,0,3,Des Moines,USA
475000,5,2510,0,4,Kirkland,USA
209950,3,1180,0,4,Auburn,USA
410000,3,1450,0,3,Sammamish,USA
1636000,3,3110,0,4,Seattle,USA
670000,5,2860,0,5,Snoqualmie,USA
821000,3,2760,0,4,Mercer Island,USA
665000,5,2800,0,4,Kirkland,USA
339000,3,1450,0,3,Snoqualmie,USA
631500,4,2530,0,4,Seattle,USA
570000,3,1640,0,4,Seattle,USA
437000,3,2220,0,4,Woodinville,USA
542500,3,2040,0,3,Redmond,USA
229500,3,1230,0,4,Auburn,USA
170500,2,1060,0,3,Renton,USA
391500,3,1920,0,3,North Bend,USA
296475,3,1520,0,3,Maple Valley,USA
1450000,4,3770,0,5,Seattle,USA
888550,3,3540,0,3,Redmond,USA
1360000,4,5430,0,4,Redmond,USA
328000,3,2250,0,3,Auburn,USA
300000,4,2090,0,3,Kent,USA
500000,3,1720,0,3,Seattle,USA
494815,3,1910,0,3,Issaquah,USA
378000,3,1601,0,3,Seattle,USA
505000,2,1060,0,3,Seattle,USA
680000,4,2330,0,3,Issaquah,USA
351999,3,2370,0,3,Maple Valley,USA
510000,3,1420,0,3,Seattle,USA
1300000,4,2360,0,3,Seattle,USA
374000,2,1260,0,3,Seattle,USA
509900,3,3030,0,3,Renton,USA
230000,3,1140,0,3,Seattle,USA
527700,5,2820,0,4,Bellevue,USA
438000,2,1270,0,3,Seattle,USA
900000,3,3180,0,4,Sammamish,USA
1131000,3,2790,0,3,Normandy Park,USA
439000,4,2570,0,3,Bothell,USA
315000,2,1080,0,4,Seattle,USA
765000,4,3010,0,3,Sammamish,USA
332000,3,2120,0,3,Auburn,USA
600000,3,1900,0,4,Woodinville,USA
378500,3,2860,0,4,Auburn,USA
190000,3,910,0,4,Federal Way,USA
645000,4,2850,0,3,Sammamish,USA
780000,2,2560,0,5,Seattle,USA
370000,3,1570,0,3,North Bend,USA
875000,4,3110,0,4,Sammamish,USA
1049000,4,4740,0,4,Issaquah,USA
479000,3,1340,0,4,Bellevue,USA
245000,4,2600,0,3,Federal Way,USA
542000,3,1070,0,3,Redmond,USA
557500,3,1820,0,3,Redmond,USA
480000,2,1060,0,3,Seattle,USA
330000,3,2220,0,3,Seattle,USA
160000,3,1350,0,3,SeaTac,USA
695500,5,2510,0,4,Redmond,USA
235500,5,2340,0,2,Federal Way,USA
326500,3,1060,0,4,Seattle,USA
300000,4,2200,0,3,Kent,USA
267000,3,1400,0,3,Seattle,USA
292600,3,1520,0,4,Renton,USA
362000,5,1810,0,3,Seattle,USA
1087500,2,2360,0,3,Mercer Island,USA
357562,2,1210,0,3,Issaquah,USA
789900,3,3420,0,4,Bellevue,USA
513000,3,1810,0,3,Issaquah,USA
336000,3,2760,0,3,Renton,USA
560000,4,1950,0,3,Kirkland,USA
1150000,3,3830,0,3,Bellevue,USA
410000,4,2060,0,3,Shoreline,USA
371500,3,1650,0,4,Seattle,USA
368000,4,2100,0,3,Seattle,USA
650000,4,3720,0,3,Carnation,USA
308950,4,1920,0,4,Enumclaw,USA
440000,3,1860,0,3,Renton,USA
630000,2,2290,0,3,Issaquah,USA
228950,3,1200,0,4,Federal Way,USA
782000,4,5270,0,3,Renton,USA
245000,3,1600,0,4,Kent,USA
410000,4,2560,0,3,Maple Valley,USA
427550,2,880,0,3,Seattle,USA
235000,2,1020,0,3,Seattle,USA
210000,3,960,0,3,Seattle,USA
485000,4,1900,0,3,Seattle,USA
410000,3,1320,0,4,Seattle,USA
435000,4,2230,0,3,Seattle,USA
300000,3,1150,0,3,Bellevue,USA
455000,4,3440,0,4,Normandy Park,USA
210000,3,1070,0,3,Seattle,USA
1050000,4,2250,0,3,Seattle,USA
458400,4,1910,0,3,Shoreline,USA
390000,3,1180,0,4,Woodinville,USA
