price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_basement,yr_built,city
210000,3,1.75,1590,2,0,0,3,0,1986,Des Moines
650880,3,2.5,2930,2,0,0,3,0,2008,Snoqualmie
350000,4,2.5,2040,2,0,0,3,0,2011,Seattle
305000,2,2.25,1000,3,0,0,3,0,2006,Seattle
645000,3,3.25,1730,2,0,2,3,410,2008,Seattle
385000,3,1,1220,1,0,0,3,0,1901,Seattle
860000,3,2.25,3060,2,0,0,3,0,1983,Bellevue
395000,4,2.5,2910,2,0,0,3,0,2002,Covington
260000,3,1.75,1050,1,0,0,3,0,1980,Burien
196440,3,2,1560,1,0,0,3,0,1992,Algona
425000,3,1.75,1680,1,0,2,4,840,1900,Seattle
2400000,4,3.25,4140,1,0,1,3,840,1977,Clyde Hill
369000,3,2,1550,1,0,0,3,400,1959,Seattle
1385000,6,2.75,5700,1,0,4,4,2850,1977,Bellevue
349900,3,2.5,2200,2,0,0,3,0,1990,Renton
650000,2,2.5,1740,2,0,2,3,530,1994,Seattle
299950,3,1,1210,1,0,0,3,0,1955,Seattle
625000,4,3.25,4240,2,0,3,3,690,1989,Federal Way
190000,3,2.25,1590,1,0,0,3,500,1978,Auburn
715000,4,1.75,3420,1,0,3,5,1650,1947,Seattle
659000,4,2.5,3190,1,0,0,5,980,1946,Seattle
490000,3,1.75,1920,1,0,2,4,960,1947,Seattle
415000,2,1.75,1340,1,0,0,3,0,2004,Redmond
750000,3,1.75,1700,1,0,0,3,240,1947,Seattle
700000,4,2.5,2310,1.5,0,0,3,820,1927,Seattle
425000,3,1.75,1510,1,0,0,3,270,1989,North Bend
642000,3,2.5,2670,1,0,0,3,0,1987,Sammamish
655000,4,2.25,2060,1,0,0,3,620,1983,Bellevue
1365000,3,2.5,2090,1.5,0,0,4,0,1928,Seattle
458000,5,2.5,3090,1,0,0,3,100,1957,Bothell
330000,2,2.5,1240,2,0,0,3,0,2007,Seattle
384950,3,2.5,1860,2,0,0,3,0,2000,Kenmore
560000,3,1.5,2000,1,0,0,3,0,1953,Seattle
950000,4,1.75,2500,1,0,0,4,1000,1970,Mercer Island
465000,4,2.25,1820,1,0,0,5,480,1977,Woodinville
425000,3,2.25,1820,1,0,0,3,560,1974,Kirkland
315000,3,2,1060,1,0,0,3,0,1981,Seattle
530000,3,2.5,1950,2,0,0,3,0,1988,Sammamish
399000,2,1,940,1,0,0,4,0,1911,Seattle
168000,2,1.5,1220,1.5,0,0,4,0,1976,Des Moines
1886700,5,3.5,4180,2,0,0,3,0,2004,Bellevue
374000,3,1,1200,1,0,0,4,0,1971,Woodinville
740000,5,3.75,3990,2,0,0,3,900,1937,Seattle
280000,2,1,1880,1,0,0,3,940,1919,Seattle
322000,4,2.5,2280,2,0,0,3,0,1994,Kent
459900,3,1.75,2580,1,0,0,4,1290,1951,Bellevue
750000,4,2.75,2600,1,0,0,3,1040,1976,Seattle
1256500,4,2.5,3150,2,0,0,4,0,1966,Mercer Island
3710000,4,3.5,5550,2,0,2,4,2200,2000,Medina
427000,5,2.75,2220,1,0,0,3,990,1973,Seattle
800000,2,2.25,1730,2,1,2,4,0,1947,Vashon
735000,4,3,2840,1.5,0,0,4,780,1931,Seattle
642000,4,2.5,2560,2,0,0,3,0,1992,Issaquah
240000,3,2,1330,1,0,0,4,700,1900,Seattle
645500,2,1,1890,1.5,0,0,4,0,1909,Seattle
840000,7,4.5,4290,1.5,0,0,5,0,1982,Issaquah
475000,2,2,1540,2,0,0,3,0,1983,Redmond
568000,4,2,2340,1,0,0,4,1170,1966,Sammamish
325000,3,1.75,2180,1,0,0,4,1090,1961,Seattle
825500,3,2.5,2780,2,0,0,3,0,2009,Kirkland
499431,4,2.75,2620,2,0,0,3,0,2013,North Bend
919204,4,3.5,3760,2,0,0,3,900,2014,Seattle
545000,4,2.5,2720,2,0,0,3,0,2012,Snoqualmie
660000,3,2.25,2675,2,0,0,3,0,1984,Sammamish
538888,5,2.75,2080,2,0,0,3,0,1987,Sammamish
693000,3,2.5,2460,2,0,0,3,0,1996,Redmond
289950,3,2.5,1960,2,0,0,3,0,2004,Renton
587000,4,2.5,2550,2,0,0,3,0,1992,Woodinville
615000,3,2.25,1760,3,0,0,3,0,2014,Seattle
459000,3,1.75,1620,1,0,0,4,530,1974,Kirkland
243000,3,1.75,1790,1,0,0,3,750,1960,Des Moines
1505000,4,3.5,3480,2,0,0,3,900,1926,Seattle
660000,4,1.75,2780,2,0,0,4,0,1978,Sammamish
1595000,5,3,3640,2,0,3,3,1100,1982,Bellevue
250000,1,1,750,1,0,0,3,0,1918,Seattle
315000,3,1,960,1,0,0,3,0,1952,Seattle
404000,3,1.5,2030,1,0,0,3,700,1963,Seattle
559900,3,2.75,2930,1,0,0,3,1070,2004,Woodinville
285000,2,2.5,1380,2,0,0,3,240,2011,Seattle
500000,3,2,1720,1,0,2,5,760,1941,Seattle
380000,2,1,1210,1,0,0,3,150,1950,Seattle
469000,3,1,950,1.5,0,0,5,0,1948,Seattle
405000,2,1.75,1710,2,0,0,3,380,1920,Seattle
439900,2,2,1410,1.5,0,0,5,0,1909,Preston
525000,4,2.5,2910,2,0,2,3,0,2006,Maple Valley
580000,4,2.5,2220,2,0,0,3,0,1988,Issaquah
1250000,5,3.25,3160,2,0,0,5,0,1972,Mercer Island
275000,3,2,1380,1,0,0,3,0,2008,Maple Valley
629000,3,2,1760,1,0,0,5,800,1920,Seattle
395000,1,1,730,1,0,0,3,0,1911,Seattle
965000,4,2.5,2460,2,0,0,5,840,1938,Seattle
820000,3,1.75,2160,1,0,0,4,770,1960,Seattle
661000,4,2.25,1990,1.5,0,2,4,570,1932,Seattle
789000,3,3,3740,2,0,2,3,0,1991,Vashon
668500,4,2.5,2710,2,0,0,3,0,1999,Sammamish
350000,3,2.5,2680,2,0,0,3,0,1990,Auburn
250000,4,2,1850,1,0,0,4,310,1978,Kent
725995,4,2.5,3190,2,0,2,3,0,2001,Snoqualmie
1000000,3,2.5,2730,2,0,0,3,0,1998,Bellevue
686000,3,1.5,1840,2,0,0,5,0,1961,Seattle
665000,4,2.5,2720,2,0,0,3,0,1987,Sammamish
1965221,4,3.5,4370,2,0,1,3,760,2003,Bellevue
653000,3,2.5,2290,2,0,0,3,0,2006,Issaquah
430000,2,1,990,1,0,0,3,0,1947,Seattle
305000,2,1.5,1140,2,0,0,3,0,1988,Issaquah
809000,4,1.5,1840,2,0,0,4,0,1917,Seattle
440150,2,1,1110,1,0,0,5,110,1947,Seattle
615000,4,2.5,2150,2,0,0,4,0,1985,Redmond
1035000,3,2.5,2230,2,0,0,3,0,2003,Kirkland
455000,2,1,1170,1,0,0,4,200,1941,Seattle
635000,3,2.5,1960,1,0,0,4,980,1940,Seattle
675000,3,2.25,2610,2,0,0,3,0,1988,Redmond
316000,3,2.25,2130,1,0,0,3,560,1987,Kent
955000,3,2.25,3020,2,0,0,3,300,1969,Bellevue
985000,3,1.75,1670,2,0,0,5,0,1912,Seattle
465500,3,1.75,1890,1,0,0,3,600,1965,Seattle
305000,3,1,950,1,0,0,3,0,1950,Shoreline
645000,4,2.5,2430,1,0,0,5,760,1963,Bellevue
730000,4,2,2360,1,0,0,5,1100,1939,Seattle
366000,3,1.75,1510,1,0,0,3,0,1967,Kirkland
290000,3,2.5,2080,2,0,0,3,0,2002,Covington
472500,3,2,1750,1,0,0,3,260,1982,Sammamish
550000,3,2,1810,1.5,0,0,3,0,1925,Seattle
410000,4,1.75,1790,1,0,0,4,300,1969,Issaquah
440000,4,2.75,2340,1,0,0,3,620,1967,Lake Forest Park
535000,3,2.5,1690,2,0,0,3,0,1984,Issaquah
300000,4,2.5,2070,2,0,0,3,0,2003,Auburn
432500,3,2.5,2240,2,0,0,3,0,2002,Snoqualmie
870000,4,3,4500,2,0,2,3,1460,1980,Mercer Island
492000,3,1.75,2770,1,0,0,4,1190,1978,Issaquah
199950,3,1,1010,1,0,0,3,0,1969,Federal Way
439800,3,1.5,1120,1,0,0,5,0,1956,Bellevue
320000,5,2.5,3020,1,0,0,4,1510,1978,Kent
687000,4,3.25,4400,2,0,0,4,0,1993,Enumclaw
345000,3,1.75,1990,1,0,1,3,670,1963,Seattle
274950,3,1,1450,1,0,0,3,400,1958,Tukwila
270000,4,2.5,1920,2,0,0,3,0,1998,Auburn
342000,2,2.5,1175,2,0,0,3,435,2005,Seattle
327000,3,1.5,1320,1,0,0,3,0,1970,Renton
610000,5,2.5,3990,1,0,0,4,2000,1962,Seattle
455000,2,1,1140,1,0,0,3,290,1947,Seattle
540000,4,1.75,1720,1.5,0,0,4,260,1925,Seattle
411000,4,2.75,2150,1,0,0,5,910,1976,Newcastle
544000,3,1.5,1790,1.5,0,1,3,0,1910,Seattle
802000,2,2.5,2210,1,0,0,3,0,2003,Redmond
568500,3,2.75,2180,1,0,0,4,870,1981,Redmond
391000,3,2.25,1410,2,0,0,3,120,2004,Issaquah
298000,3,2.5,1950,2,0,0,3,0,2010,Maple Valley
400000,3,2.5,1495,3,0,0,3,90,2006,Seattle
425000,3,2.25,1660,1,0,0,3,550,1979,Seattle
328500,3,2.5,1950,2,0,0,4,0,1990,Kent
650000,5,2.75,2550,1.5,0,0,5,0,1902,Seattle
850000,3,1.75,1370,1,0,0,5,600,1911,Seattle
930000,4,2.5,2200,2,0,0,5,770,1908,Seattle
530000,3,1.75,1250,1.5,0,0,5,0,1942,Seattle
495000,4,2.25,2220,1,0,0,4,1110,1961,Bellevue
500000,3,1.75,1620,1,0,0,5,790,1945,Seattle
325000,3,1.75,2250,1,0,0,3,0,1980,Auburn
365000,3,2.5,1720,2,0,0,4,0,1990,Kent
471000,4,2.5,3030,2,0,0,3,1010,1998,North Bend
223000,3,1,1030,1,0,0,3,0,1961,Kent
503000,3,2.5,2190,2,0,0,3,0,1999,Lake Forest Park
230000,3,2,1440,1,0,0,4,720,1942,Renton
550000,4,2.5,2170,1,0,0,3,710,1980,Redmond
1100000,4,3.75,2930,1.5,0,0,5,800,1925,Seattle
193000,3,1.5,1180,1,0,0,3,0,1960,Burien
590000,4,4.25,2360,2,0,0,4,0,1939,Federal Way
712500,3,1.5,1660,1,0,0,4,0,1956,Bellevue
689800,3,2.75,2390,1,0,0,5,1000,1942,Seattle
430000,3,2,1360,1.5,0,0,4,450,1924,Seattle
785200,3,2.25,1840,1.5,0,0,5,300,1910,Seattle
474900,3,2.25,1800,1,0,0,4,0,1976,Woodinville
1070000,4,3.75,4130,2,0,0,3,0,2001,Newcastle
435000,3,1.75,2220,1,0,0,3,1110,1988,Issaquah
941500,5,3.5,3490,2,0,4,3,1030,1980,Shoreline
312000,4,2.5,1830,2,0,0,3,0,2003,Maple Valley
835000,4,2.75,1550,1.5,0,0,3,0,1930,Seattle
713250,3,2,2050,1,0,0,4,0,1951,Mercer Island
440000,2,1,1230,1,0,0,3,100,1906,Seattle
580135,4,2.5,3150,2,0,0,3,0,2014,Renton
575000,3,2.25,3800,1,0,0,4,470,1976,Kent
613000,3,2.5,1350,2,0,0,3,0,1991,Seattle
235000,3,2,1530,1,0,0,4,0,1970,Renton
660000,3,2.5,2290,3,0,0,4,0,1953,Seattle
280000,2,1.5,1480,1,0,0,4,0,1940,Seattle
268000,3,1.75,1970,1,0,0,4,0,1966,Kent
235000,2,1,720,1,0,0,4,0,1947,Seattle
390000,3,2,1080,1,0,0,5,0,1947,Seattle
654950,4,2.5,2790,2,0,0,3,0,1987,Woodinville
449500,5,2.75,2040,1,0,0,4,840,1969,Kirkland
150000,3,1,1320,1,0,0,3,0,1959,Des Moines
440000,3,2.25,1680,2,0,0,4,0,1989,North Bend
710000,3,2,2140,1,0,0,4,1070,1928,Seattle
420000,3,1.75,1660,1,0,0,3,280,1981,Bothell
312000,3,2.25,1540,1,0,0,5,770,1954,Seattle
320000,3,2,1880,1,0,0,5,940,1952,Renton
235000,3,1,1250,1,0,0,4,0,1959,Renton
437000,5,2,2120,1.5,0,0,3,0,1913,Vashon
545000,3,1.75,1810,1.5,0,0,4,0,1903,Seattle
640000,3,2.5,2370,2,0,0,3,0,1993,Newcastle
432000,3,2.5,1970,2,0,0,4,0,2003,Snoqualmie
548000,3,2.5,2110,2,0,0,3,0,2001,Woodinville
830000,3,3,2080,1.5,0,0,3,0,2004,Kirkland
875000,4,2.25,3720,1,0,2,5,1860,1970,Sammamish
409950,2,1.75,1370,1,0,0,5,0,1944,Seattle
695000,4,2.5,2961,2,0,0,3,0,1998,Sammamish
562100,3,2.25,2090,2,0,0,3,0,1983,Redmond
475000,3,2.5,2600,2,0,0,3,0,1989,Renton
425000,3,2.25,1870,1,0,0,3,430,1978,Bothell
600000,4,2.5,2620,2,0,0,3,0,1987,Issaquah
770000,3,2.5,2430,2,0,0,3,0,1987,Issaquah
239000,3,1.75,1340,1,0,0,4,0,1968,Kent
295000,2,1,1170,1,0,0,3,0,1963,North Bend
560000,3,1.75,2000,1,0,0,5,600,1963,Kirkland
613000,5,2.5,2070,1,0,0,4,730,1967,Bellevue
960000,4,3,4590,2,0,0,3,1100,1981,Seattle
847000,5,1,2550,2.5,0,0,4,0,1905,Seattle
206000,3,1,1060,1,0,0,4,0,1962,Federal Way
253000,2,1.75,1220,1,0,0,5,360,1921,Renton
430000,4,2.25,1790,1,0,0,4,680,1973,Lake Forest Park
605000,3,2,2060,1,0,0,4,940,1947,Seattle
425000,2,2.5,1140,3,0,0,3,0,2007,Seattle
720000,4,2.5,2870,2,0,0,4,0,1986,Issaquah
375900,6,1.5,2550,1,0,0,4,800,1958,Federal Way
1298000,4,3.5,2790,1.5,0,0,5,0,1985,Mercer Island
210000,3,1,1110,1,0,0,3,0,1962,Seattle
234000,2,1,940,1,0,0,4,0,1952,Des Moines
285000,3,1.75,2880,1,0,0,3,1300,1958,Tukwila
400000,3,1.5,1200,1,0,0,4,0,1962,Bellevue
718000,3,1,1030,1,0,0,5,0,1952,Seattle
174500,2,2.5,1240,2,0,0,3,0,1986,Federal Way
222400,3,2,1200,1,0,0,3,0,1995,Pacific
402500,3,3.25,2780,2,0,0,3,0,2009,Duvall
250000,3,2.25,1765,2,0,0,3,0,1996,Federal Way
600000,4,2.5,1960,1,0,1,4,670,1958,Burien
930000,2,2.5,2680,1,0,0,3,0,2006,Redmond
272500,3,2,1410,1,0,0,4,0,1983,Renton
363990,4,2.5,2240,2,0,0,3,0,2014,Maple Valley
575000,4,2.75,3120,2,0,0,3,0,2010,Snoqualmie
400000,3,2.25,1450,2,0,0,3,0,2009,Kenmore
427874,3,3,2340,2,0,0,3,0,2013,North Bend
309000,5,2.75,2481,2,0,0,3,0,2014,Auburn
320000,3,3.25,1530,2,0,0,3,390,2013,Seattle
390000,3,2.25,1250,1,0,0,5,0,1942,Seattle
299000,1,0.75,560,1,0,0,3,0,1967,Carnation
375000,4,1.75,2200,1,0,0,5,1100,1955,Seattle
240500,3,1.75,1460,1,0,0,3,470,1997,Seattle
320000,3,1.5,1650,1,0,0,5,520,1978,Renton
1270000,5,2.5,3200,1,0,0,3,1040,1952,Bellevue
658588,3,2.25,2560,2,0,0,3,0,1986,Issaquah
270000,3,2.25,2080,1.5,0,0,3,530,2003,Kent
327500,3,1,1070,1,0,0,3,0,1989,Seattle
340000,3,1.75,2190,2,0,0,4,0,1978,Kent
200000,3,1.5,2060,1.5,0,0,3,0,1903,Renton
1025000,3,1.75,2640,1,0,3,4,1320,1960,Mercer Island
275000,3,2.5,1720,1,0,0,3,720,1983,Federal Way
1126000,5,3.5,3880,2,0,3,4,1340,1979,Bellevue
280000,2,1,960,1,0,0,3,0,1942,Seattle
485000,3,2.5,2340,1,0,0,3,0,1985,Maple Valley
1901000,3,2.5,2660,2,0,2,3,0,1992,Yarrow Point
865000,3,1.75,2090,2,0,0,3,480,1947,Seattle
532000,3,2.5,1820,2,0,0,3,0,1993,Issaquah
364950,4,2.5,2310,2,0,0,3,0,1978,Duvall
212500,3,1,920,1,0,0,4,0,1977,Auburn
135000,1,1,790,1,0,0,3,0,1942,Seattle
437000,2,1.75,1500,1,0,0,4,590,1942,Seattle
390000,3,1,1240,1,0,0,4,0,1952,Normandy Park
760000,4,2.5,2730,2,0,0,3,0,1986,Redmond
119500,3,1,1170,1,0,0,2,0,1980,Duvall
2400000,5,3.25,3410,2,0,3,3,650,1912,Seattle
837500,4,2.5,2700,2,0,0,4,0,1994,Kirkland
327500,4,1.75,1650,1,0,0,3,0,1968,Renton
175000,2,1,670,1,0,0,3,0,1919,Seattle
289950,3,2,1670,1,0,0,3,0,1992,Kent
400000,3,1.75,1530,1,0,0,3,0,1986,Kenmore
219950,3,2.25,1500,1,0,0,3,350,1984,Federal Way
161700,4,1.75,1720,1,0,0,3,500,1974,Federal Way
500000,5,3,2920,2,0,0,3,0,2003,Shoreline
465000,3,1,910,1,0,0,3,0,1948,Seattle
540000,3,1,1050,1,0,0,4,0,1925,Seattle
525000,3,2,1540,1,0,0,3,0,2004,Seattle
324950,3,1,1210,1,0,0,3,0,1949,Shoreline
565000,5,2.5,2650,1,0,0,3,1250,1961,Bellevue
760500,3,2,1990,1,0,0,5,860,1912,Seattle
1100000,5,2.75,2660,1,0,4,5,1190,1969,Bellevue
603500,4,2.5,4060,1,0,4,3,1910,1977,Kenmore
453500,5,2.5,2300,1,0,0,5,1130,1967,Renton
583000,6,2.75,2630,1,0,0,4,980,1974,Redmond
275000,2,1,770,1,0,0,5,0,1948,Shoreline
875000,4,2.75,3790,2,0,0,3,0,1999,Sammamish
335000,4,2.75,2540,1,0,0,4,940,1979,Renton
646000,4,2.25,2500,1,0,0,4,900,1978,Bellevue
392500,4,2.5,2150,2,0,0,3,0,2005,Renton
785000,3,1.75,1670,1,0,0,5,0,1961,Mercer Island
470000,3,2,1800,1,0,0,3,0,1956,Kirkland
560000,3,2.5,2070,2,0,0,3,0,1996,Newcastle
519000,2,1,830,1,0,0,4,0,1920,Seattle
746000,3,2.25,2370,1,0,0,4,720,1973,Redmond
317000,3,1,1010,1,0,0,3,0,1959,Seattle
371000,3,1.5,1420,1,0,0,3,0,1959,Seattle
250000,4,2,2120,1.5,0,0,4,0,1960,Des Moines
532000,4,1.75,2020,1,0,0,4,590,1979,Redmond
499950,3,2.5,1520,2,0,0,3,480,2007,Seattle
375000,2,1,820,1,0,0,4,0,1922,Seattle
640000,3,2.5,1690,2.5,0,0,3,0,2007,Seattle
400000,3,2,2260,1,0,0,3,1130,1986,Renton
572000,3,2.25,1830,1,0,0,4,540,1986,Redmond
310000,3,2,1350,1,0,0,3,240,1995,North Bend
989000,5,3.5,3280,2,0,0,3,840,2003,Seattle
685000,4,2.5,2770,2,0,0,4,0,1989,Woodinville
907500,4,2.5,2770,2,0,0,4,0,1987,Bellevue
427500,4,2.5,2460,2,0,0,3,0,2003,Renton
860000,3,3.25,4720,2,0,2,3,1530,1998,Renton
365000,2,1,1250,1,0,0,4,0,1947,Seattle
250500,3,2,1710,2,0,0,4,0,1988,Federal Way
411715,3,1.75,1840,1,0,0,5,800,1952,Seattle
415000,4,2.5,2000,2,0,0,3,0,1999,Shoreline
129000,1,1,650,1,0,0,4,0,1967,Kent
489000,3,1.5,1020,1,0,0,3,100,1930,Seattle
170000,2,1,1500,1,0,0,3,0,1950,Tukwila
418500,3,2.5,2060,2,0,0,3,0,2007,Snoqualmie
261000,3,1.5,1810,1,0,0,3,860,1983,Covington
2005000,6,4.5,3810,1,0,4,5,0,1969,Shoreline
355000,2,1.75,1650,1,0,0,4,700,1947,Seattle
742000,3,3.25,1540,3,0,0,3,0,2011,Seattle
399950,3,1.5,2080,1,0,0,3,890,1959,Seattle
791000,3,2.25,2430,2,0,0,3,620,1989,Kirkland
190000,5,2,1750,1,0,0,4,0,1943,Renton
229500,3,1.75,1770,1,0,0,4,0,1968,Auburn
539000,3,2.5,1710,2,0,0,3,140,2005,Redmond
549000,4,2.25,2740,2,0,0,3,0,1991,Issaquah
545000,5,2.5,2730,1,0,0,5,1070,1958,Kenmore
285000,3,2.5,2437,2,0,0,3,0,2011,Auburn
648000,4,2.5,3290,2,0,0,3,0,2008,Snoqualmie
610000,4,3.5,2910,2,0,0,3,0,2012,Snoqualmie
767450,3,2,1630,1,0,0,3,0,2006,Seattle
765000,4,3,4410,2,0,0,3,1010,2006,Snoqualmie
586500,3,2.5,1780,3,0,0,3,180,2006,Seattle
520000,3,3.25,1540,2,0,0,3,0,2011,Issaquah
455000,3,1.75,1420,3,0,0,3,0,2006,Seattle
653000,3,2.5,2680,1,0,0,4,1070,1979,Kirkland
279950,3,2,1750,1,0,0,3,400,1961,Des Moines
449950,3,2.5,2170,2,0,0,3,0,2003,Kenmore
565000,3,2.75,2390,1,0,0,5,1030,1977,Bellevue
620000,4,2.25,2400,1.5,0,0,4,940,1929,Seattle
269000,3,1,1690,1,0,0,3,670,1967,Seattle
875000,3,3.5,3250,2,0,0,3,750,2001,Seattle
630000,4,3.75,4610,1,0,0,4,2110,1980,Issaquah
425000,4,2.75,2440,2,0,1,4,0,1957,Des Moines
647500,3,1.75,1290,1,0,0,5,0,1916,Seattle
450000,4,1,2000,1.5,0,0,3,750,1916,Seattle
440000,3,1,1050,1,0,0,3,0,1900,Seattle
445000,4,2.5,2340,2,0,0,3,0,2008,Seattle
530000,4,2.25,2210,2,0,0,4,0,1968,Bellevue
875000,5,2.5,2920,2,0,0,3,600,1906,Seattle
685000,3,2.75,3150,2,0,0,4,150,1990,Preston
798000,3,3.5,3590,2,0,0,3,0,1999,Sammamish
297500,4,2.5,1910,2,0,0,3,0,2005,Maple Valley
749950,4,2.75,3110,2,0,0,4,0,1983,Woodinville
495000,5,3,2440,1,0,0,3,990,2006,Seattle
540000,4,2.25,1330,1.5,0,0,3,0,1962,Bellevue
395000,3,1.75,1460,1,0,0,4,0,1961,Issaquah
1300000,6,4.5,3902,3,0,4,4,1120,1977,Seattle
1075000,5,4.75,5180,2,0,2,3,1110,2001,Snoqualmie
214100,2,2.5,1150,2,0,0,3,0,2004,Auburn
210000,4,1.5,1920,1,0,0,3,550,1959,Federal Way
499500,3,2.5,2520,1.5,0,0,3,0,1988,Duvall
546000,2,1,970,1,0,0,3,0,1924,Seattle
292000,5,2.5,2490,1,0,0,4,1000,1989,Kent
289000,3,2,1680,1,0,0,3,0,1993,Enumclaw
240000,3,1,1150,1,0,0,4,0,1957,Issaquah
395000,4,3,1980,1,0,0,4,820,1983,Shoreline
795000,4,2.25,2070,1,0,0,4,370,1967,Mercer Island
955000,4,4.25,5660,2,0,0,3,1560,2001,Duvall
725000,4,2.75,2420,1,0,0,3,890,1977,Bellevue
335000,4,2.5,2610,2,0,0,3,0,2009,Auburn
492000,4,3.75,2810,2,0,2,4,740,1994,North Bend
250000,3,2.5,1510,1,0,0,2,480,1976,Woodinville
700000,3,1.75,1910,1,0,0,3,830,1959,Seattle
545000,3,1.75,1700,1.5,0,0,5,0,1931,Renton
555000,4,2.75,2020,1,0,0,4,600,1976,Redmond
640000,3,1.75,2340,1,0,0,5,1170,1917,Seattle
390000,3,2,1463,3,0,0,3,0,2003,Seattle
466500,3,1,1430,1,0,0,3,480,1945,Seattle
372500,3,1.5,1180,1,0,0,3,380,1981,Sammamish
1800000,5,4.5,4400,2,0,0,3,1010,2003,Bellevue
255000,3,2.5,1610,2,0,0,3,0,1994,Kent
466800,3,2.5,1480,2,0,0,3,0,1996,Kirkland
749000,3,2.5,2670,2,0,0,3,0,1987,Bellevue
610000,4,1.75,1830,2,0,0,3,600,1990,Mercer Island
356000,2,1,920,1,0,0,4,0,1914,Seattle
165000,3,1,1150,1,0,0,4,0,1908,Auburn
229000,2,1,1190,1,0,0,3,360,1941,Seattle
530000,4,3.25,4160,2,0,0,3,1400,1973,Issaquah
499950,3,2.5,2370,2,0,0,3,0,2001,Duvall
619000,4,1.75,1660,1.5,0,0,3,0,1926,Seattle
547000,3,2.5,1480,1,0,0,4,0,1968,Seattle
359800,4,2.5,2390,2,0,0,3,0,1999,Auburn
499000,3,3.5,1690,2,0,0,3,330,2008,Seattle
189000,3,1,1010,1,0,0,3,0,1958,Renton
799000,4,3.5,3500,2,0,0,3,1000,1994,Bellevue
257000,4,2.75,2330,1,0,0,3,530,1990,Federal Way
270000,3,1.5,1890,1,0,0,3,800,1957,Burien
453500,4,1.75,2000,1,0,2,3,700,1959,Seattle
237000,3,1,1130,1,0,0,3,0,1954,SeaTac
456000,4,1.75,1670,1,0,0,5,0,1947,Seattle
355500,3,2.5,2600,2,0,0,3,0,2004,Maple Valley
299950,4,1.75,1560,1,0,0,4,0,1965,Auburn
335000,3,2,1170,1,0,0,3,0,1919,Seattle
268500,4,2.5,2100,2,0,0,3,0,2006,Kent
385000,3,2.25,1710,1,0,0,3,500,1978,Kenmore
376000,4,2.75,2420,2,0,0,3,0,2005,Maple Valley
605004,4,2,1370,2,0,0,3,0,1951,Seattle
886000,4,2,2660,1.5,0,0,4,1180,1923,Seattle
560000,4,2.5,2260,2,0,0,3,0,2003,Kirkland
343000,4,2.5,2070,2,0,0,3,0,2004,Maple Valley
1415000,4,5.25,4670,2,0,0,3,0,1989,Bellevue
270000,3,1,1500,1,0,0,4,0,1968,Renton
411605,4,2.5,2658,2,0,0,3,0,2014,Auburn
550000,4,2.5,2700,2,0,0,3,0,2007,Renton
465000,3,2.25,1530,2,0,0,3,480,2014,Seattle
584000,3,2.5,1480,2,0,0,3,200,2007,Seattle
275000,3,3,1390,2,0,0,3,250,2006,Seattle
324500,3,2.5,1660,2,0,0,3,0,2009,Seattle
700000,3,2.5,2050,2,0,0,3,0,2011,Seattle
385200,4,1,1550,1.5,0,0,3,0,1954,Seattle
270000,4,2.25,1900,1,0,0,4,0,1975,Federal Way
735000,4,2.5,2820,2,0,0,3,770,2013,Seattle
389250,2,1.5,1490,1,0,0,3,560,1956,Seattle
315000,3,1.5,1750,1,0,0,3,600,1954,Fall City
545000,4,2.5,2040,2,0,0,3,0,1990,Seattle
550000,3,1.5,1900,1.5,0,0,3,260,1926,Seattle
415000,3,1.75,1910,1,0,0,3,570,1977,Woodinville
387500,3,1,1560,1,0,0,4,0,1953,Normandy Park
432000,3,1.75,1470,1,0,3,4,400,1939,Lake Forest Park
402000,3,2.5,2700,1,0,3,4,1350,1959,Des Moines
1035000,4,3.25,3450,2,0,3,4,1020,1960,Burien
294700,3,2,1970,1,0,0,4,670,1967,Federal Way
744000,3,2.5,2670,2,0,0,3,0,1986,Redmond
715000,3,2.5,2550,2,0,0,3,0,1990,Bellevue
500000,4,1,1720,1.5,0,0,4,0,1904,Seattle
1300000,4,4,4270,2,0,3,3,1090,2004,Issaquah
1150000,3,1.5,2170,1,1,2,3,1040,1979,Redmond
650000,4,2.5,2840,2,0,0,3,0,1990,Sammamish
435000,4,2.75,3270,2,0,0,4,550,1983,Kent
510000,3,1.75,1480,1,0,0,3,0,1974,Kirkland
525000,5,2.75,2440,1,0,0,4,1200,1972,Kirkland
920000,4,2.75,2880,1.5,0,0,5,1170,1928,Seattle
200000,2,1,1730,1,0,0,3,350,1962,Auburn
435000,2,1,1260,1.5,0,0,5,0,1926,Seattle
809950,4,2,2230,1.5,0,0,5,0,1959,Bellevue
1370000,2,2.25,2460,1.5,0,4,4,530,1936,Seattle
455000,4,1.75,2050,1,0,0,4,800,1959,Renton
471000,3,2.5,2030,2,0,0,3,310,2001,Issaquah
253500,2,1,810,1,0,0,3,0,1948,Seattle
185000,3,1,1840,1,0,0,4,920,1953,Burien
535500,3,1.5,1730,2,0,0,4,0,1983,Woodinville
835000,2,2,2280,1,0,0,3,0,2002,Redmond
589500,4,2.5,2630,2,0,0,3,0,2008,Snoqualmie
680000,3,2.25,2270,1,0,0,3,450,1975,Shoreline
360000,3,1.75,1020,1.5,0,0,4,0,1953,Shoreline
