price,bedrooms,sqft_living,waterfront,condition,city
475000,5,2510,0,4,Kirkland
209950,3,1180,0,4,Auburn
410000,3,1450,0,3,Sammamish
1636000,3,3110,0,4,Seattle
670000,5,2860,0,5,Snoqualmie
821000,3,2760,0,4,Mercer Island
665000,5,2800,0,4,Kirkland
339000,3,1450,0,3,Snoqualmie
631500,4,2530,0,4,Seattle
570000,3,1640,0,4,Seattle
437000,3,2220,0,4,Woodinville
542500,3,2040,0,3,Redmond
229500,3,1230,0,4,Auburn
170500,2,1060,0,3,Renton
391500,3,1920,0,3,North Bend
296475,3,1520,0,3,Maple Valley
1450000,4,3770,0,5,Seattle
888550,3,3540,0,3,Redmond
1360000,4,5430,0,4,Redmond
328000,3,2250,0,3,Auburn
300000,4,2090,0,3,Kent
500000,3,1720,0,3,Seattle
494815,3,1910,0,3,Issaquah
378000,3,1601,0,3,Seattle
505000,2,1060,0,3,Seattle
680000,4,2330,0,3,Issaquah
351999,3,2370,0,3,Maple Valley
510000,3,1420,0,3,Seattle
1300000,4,2360,0,3,Seattle
374000,2,1260,0,3,Seattle
509900,3,3030,0,3,Renton
230000,3,1140,0,3,Seattle
527700,5,2820,0,4,Bellevue
438000,2,1270,0,3,Seattle
900000,3,3180,0,4,Sammamish
1131000,3,2790,0,3,Normandy Park
439000,4,2570,0,3,Bothell
315000,2,1080,0,4,Seattle
765000,4,3010,0,3,Sammamish
332000,3,2120,0,3,Auburn
600000,3,1900,0,4,Woodinville
378500,3,2860,0,4,Auburn
190000,3,910,0,4,Federal Way
645000,4,2850,0,3,Sammamish
780000,2,2560,0,5,Seattle
370000,3,1570,0,3,North Bend
875000,4,3110,0,4,Sammamish
1049000,4,4740,0,4,Issaquah
479000,3,1340,0,4,Bellevue
245000,4,2600,0,3,Federal Way
542000,3,1070,0,3,Redmond
557500,3,1820,0,3,Redmond
480000,2,1060,0,3,Seattle
330000,3,2220,0,3,Seattle
160000,3,1350,0,3,SeaTac
695500,5,2510,0,4,Redmond
235500,5,2340,0,2,Federal Way
326500,3,1060,0,4,Seattle
300000,4,2200,0,3,Kent
267000,3,1400,0,3,Seattle
292600,3,1520,0,4,Renton
362000,5,1810,0,3,Seattle
1087500,2,2360,0,3,Mercer Island
357562,2,1210,0,3,Issaquah
789900,3,3420,0,4,Bellevue
513000,3,1810,0,3,Issaquah
336000,3,2760,0,3,Renton
560000,4,1950,0,3,Kirkland
1150000,3,3830,0,3,Bellevue
410000,4,2060,0,3,Shoreline
371500,3,1650,0,4,Seattle
368000,4,2100,0,3,Seattle
650000,4,3720,0,3,Carnation
308950,4,1920,0,4,Enumclaw
440000,3,1860,0,3,Renton
630000,2,2290,0,3,Issaquah
228950,3,1200,0,4,Federal Way
782000,4,5270,0,3,Renton
245000,3,1600,0,4,Kent
410000,4,2560,0,3,Maple Valley
427550,2,880,0,3,Seattle
235000,2,1020,0,3,Seattle
210000,3,960,0,3,Seattle
485000,4,1900,0,3,Seattle
410000,3,1320,0,4,Seattle
435000,4,2230,0,3,Seattle
300000,3,1150,0,3,Bellevue
455000,4,3440,0,4,Normandy Park
210000,3,1070,0,3,Seattle
1050000,4,2250,0,3,Seattle
458400,4,1910,0,3,Shoreline
390000,3,1180,0,4,Woodinville
148226,3,1400,0,4,Auburn
711600,4,3580,0,3,Bellevue
819000,3,3176,0,4,Federal Way
613000,2,1170,0,4,Seattle
592350,2,1570,0,3,Redmond
232000,3,1460,0,3,Auburn
250000,3,1140,0,4,Milton
115000,1,1150,0,4,Auburn
1115000,4,3180,0,4,Bellevue
585000,4,2630,0,3,Renton
580000,3,1940,0,3,Issaquah
165000,1,850,0,2,Seattle
430000,3,1550,0,5,Seattle
383000,3,2090,0,3,North Bend
1195000,4,3960,0,3,Seattle
201500,3,1320,0,3,Seattle
690000,4,3220,0,3,Woodinville
325000,2,800,0,3,Seattle
375000,3,1660,0,3,Woodinville
600000,4,2250,0,3,Kirkland
340000,3,2120,0,3,Auburn
890000,4,2310,0,5,Seattle
415000,4,1920,0,4,Newcastle
255000,3,1550,0,3,Black Diamond
530000,2,1785,0,3,Bellevue
468000,3,1830,0,5,Newcastle
970000,5,3500,0,3,Seattle
599000,3,2560,0,3,Redmond
399500,4,1360,0,4,Seattle
2458000,4,6500,0,3,Medina
1205000,4,3150,0,3,Seattle
325000,2,810,0,4,Seattle
1135250,5,7320,0,3,Renton
568000,4,2790,0,3,Burien
517000,2,1920,0,4,Seattle
469950,4,2530,0,3,Duvall
1675000,3,3490,1,4,Seattle
2180000,6,4710,0,3,Seattle
623000,3,2050,0,2,Mercer Island
720000,4,2410,0,5,Bellevue
205000,3,1180,0,4,Federal Way
148000,2,630,0,3,Seattle
950000,3,3480,0,4,Seattle
405000,3,1010,0,5,Seattle
293000,3,1910,0,3,Kent
550000,3,2490,0,3,Issaquah
435000,4,2150,0,3,Renton
355000,4,3000,0,3,Maple Valley
673000,3,2830,0,3,Issaquah
449990,4,2680,0,3,North Bend
249000,2,1090,0,3,Kirkland
380000,4,1984,0,3,Des Moines
760005,4,3090,0,3,Sammamish
674600,4,2610,0,3,Seattle
812000,4,3370,0,3,Issaquah
333490,4,2250,0,3,Auburn
320000,3,1450,0,3,Seattle
999000,4,3130,0,3,Kirkland
810000,2,2700,0,3,Redmond
399950,5,1970,0,3,Seattle
550000,3,1970,0,5,Seattle
290000,3,1950,0,4,Federal Way
232500,3,1940,0,4,Federal Way
1355000,4,3550,0,3,Bellevue
565000,3,2500,0,3,Woodinville
749950,4,2910,0,3,Shoreline
720500,4,3350,0,4,Redmond
507000,3,2140,0,5,Renton
989000,5,4030,0,3,Sammamish
463000,4,1980,0,4,Kirkland
310000,3,1460,0,3,Des Moines
284000,4,1880,0,3,Seattle
737500,3,2320,0,3,Seattle
569000,3,2220,0,5,Seattle
700000,3,1410,0,4,Seattle
660000,3,1240,0,4,Seattle
275000,4,2030,0,3,Tukwila
570000,6,4000,0,3,Renton
150000,3,490,0,4,Skykomish
356000,3,1590,0,3,Snoqualmie
610000,3,2630,0,3,Redmond
498800,2,1350,0,3,Redmond
226550,3,990,0,3,Seattle
692500,4,3710,0,3,Snoqualmie
250000,3,990,0,4,Des Moines
660000,4,2510,0,3,Sammamish
295000,2,800,0,4,Shoreline
154950,4,1600,0,4,Auburn
409124,5,3320,0,4,Kent
287000,5,1730,0,3,Renton
810000,4,2000,0,4,Seattle
525000,4,2910,0,3,Bothell
525000,4,1710,0,4,Bellevue
275000,3,1200,0,4,Seattle
583000,3,2600,0,3,Renton
237950,2,1460,0,4,Covington
1065000,4,4260,0,3,Kirkland
679000,4,2100,0,4,Seattle
1465000,6,4230,0,4,Seattle
410000,3,1660,0,3,Seattle
306000,3,1450,0,3,Kirkland
215000,4,1860,0,5,Enumclaw
594950,4,2720,0,3,Sammamish
1250000,4,2920,0,3,Seattle
305000,3,1800,0,4,Federal Way
425000,2,1320,0,3,Seattle
215000,3,1770,0,3,Federal Way
480000,5,2550,0,5,Newcastle
550000,4,2150,0,4,Redmond
750000,4,3020,0,3,Sammamish
137124,3,960,0,4,Renton
840000,3,2783,0,3,Seattle
624800,3,2250,0,4,Mercer Island
630000,3,1710,0,4,Kirkland
590000,3,2650,0,5,Lake Forest Park
599950,3,1830,0,3,Seattle
299880,3,1460,0,3,Seattle
400000,3,1760,0,4,Woodinville
560000,3,1960,0,3,Sammamish
229000,4,2010,0,3,Federal Way
525000,4,3670,0,3,Renton
737000,2,2290,0,3,Redmond
680000,3,1780,0,5,Seattle
635000,4,3080,0,3,Redmond
740000,4,3360,0,3,Redmond
335500,3,1370,0,3,Seattle
270000,4,1660,0,4,Des Moines
1037000,4,4440,0,3,Newcastle
450000,5,2850,0,4,Renton
379000,3,1530,0,4,Kirkland
468000,4,2100,0,4,Woodinville
321500,1,730,0,3,Seattle
443000,3,1920,0,4,Bothell
340000,3,1600,0,4,Renton
470000,4,2380,0,3,Kenmore
545000,3,2760,0,3,Renton
415000,4,1840,0,4,Shoreline
599000,7,2580,0,4,Seattle
759000,4,2100,0,3,Seattle
300000,4,1820,0,4,Seattle
1681000,5,4830,0,5,Mercer Island
359000,3,1550,0,3,Seattle
550000,4,1440,0,4,Seattle
395000,2,930,0,4,Seattle
486000,4,3560,0,3,Federal Way
187000,2,840,0,3,Burien
734950,4,4280,0,3,Auburn
284000,3,1500,0,4,Renton
696000,4,3650,0,3,North Bend
380000,2,780,0,3,Seattle
625000,4,1600,0,4,Seattle
252000,4,1120,0,4,Renton
560000,2,1010,0,4,Kirkland
395000,4,1970,0,4,Vashon
900000,4,2230,0,5,Seattle
2680000,5,4290,0,4,Medina
625000,3,3160,0,4,Auburn
580000,3,1850,0,3,Seattle
309000,3,1980,0,4,Des Moines
412000,4,3360,0,3,Federal Way
495000,3,2660,0,4,Enumclaw
215000,3,1200,0,4,Kent
741500,2,2150,0,3,Redmond
749000,3,2820,0,3,Redmond
659950,4,3510,0,3,Renton
530000,3,1790,0,3,Issaquah
749000,4,2700,0,4,Seattle
2321000,5,5780,0,3,Mercer Island
595000,4,3730,0,3,Seattle
487000,4,2540,0,3,Seattle
760000,4,3300,0,3,Seattle
1240000,5,5430,0,3,Bellevue
435000,4,2550,0,3,Renton
374950,3,1390,0,3,Seattle
440000,3,1270,0,3,Seattle
360000,4,2380,0,3,Maple Valley
879000,4,3360,0,3,Sammamish
1550000,5,6070,0,3,Fall City
505000,2,1240,0,3,Sammamish
545000,2,2930,0,4,Vashon
600000,2,2410,0,4,Fall City
775000,6,2980,0,3,Seattle
725000,2,1950,0,5,Seattle
610000,4,2600,0,5,Sammamish
350000,4,1170,0,3,Seattle
410000,3,1470,0,4,Burien
639000,4,1840,0,4,Seattle
439000,4,1560,0,4,Kirkland
499950,4,1520,0,4,Kirkland
800000,3,2220,0,3,Seattle
350000,4,2800,0,3,Federal Way
279000,2,670,0,5,Seattle
290256,3,1720,0,3,Federal Way
355000,3,2110,0,4,Kent
263000,3,1580,0,3,Maple Valley
880000,6,2640,0,5,Seattle
426500,4,2700,0,3,Renton
735000,3,2820,0,3,Issaquah
720000,4,3340,0,3,Snoqualmie
265000,3,1530,0,4,Maple Valley
840000,4,3840,0,3,Carnation
657500,3,2320,0,3,Bellevue
850000,5,2310,0,4,Bellevue
436110,3,1770,0,3,Seattle
589900,2,3160,0,3,Woodinville
620000,3,1620,0,3,Seattle
254000,4,1510,0,3,Seattle
375000,3,960,0,3,Redmond
455000,4,1740,0,4,Bellevue
445000,4,1470,0,4,Bellevue
568500,4,2460,0,3,Sammamish
352500,3,1170,0,3,Shoreline
342500,2,1210,0,3,Kirkland
299950,3,1870,0,3,Auburn
425000,3,1950,0,3,Snoqualmie
561000,4,2570,0,3,Issaquah
455500,3,1460,0,4,Redmond
400000,3,2970,0,3,Woodinville
443500,4,2040,0,3,Carnation
1234582,5,3240,0,4,Seattle
370000,4,3150,0,4,Auburn
475000,3,1820,0,3,Redmond
580000,4,2130,0,3,Sammamish
518000,3,1430,0,4,Bellevue
525000,3,2030,0,4,Issaquah
236000,4,2000,0,3,Maple Valley
278500,4,1940,0,3,Federal Way
205425,2,880,0,4,Seattle
248000,3,950,0,4,Bellevue
505000,3,1670,0,3,Seattle
657500,3,2670,0,3,Sammamish
670000,3,2700,0,3,Seattle
202000,1,590,0,4,Seattle
440000,4,2160,0,3,Bellevue
690000,4,2700,0,3,Redmond
375000,6,3206,0,3,Kent
291000,3,1560,0,3,Seattle
230000,3,1400,0,4,Kent
850000,4,3090,0,3,Shoreline
84350,4,2630,0,4,Yarrow Point
12899000,3,2190,0,3,Seattle
2110000,4,2100,0,3,Tukwila
2199900,4,1120,0,3,Covington
188000,4,3260,0,4,Medina
26590000,3,1180,0,4,Kent
7800,2,780,0,1,Tukwila
237227.8571,4,2200,0,3,Auburn
117833.3333,3,1340,0,3,Duvall
0,3,1490,0,4,Federal Way
744312.5,4,2800,0,3,Seattle
0,4,2600,0,4,Seattle
0,6,3200,0,4,Burien
0,5,3480,0,4,Issaquah
439333.3333,3,3020,0,3,Seattle
280000,3,1970,0,4,Lake Forest Park
0,5,1500,0,5,Burien
0,4,3680,0,3,Sammamish
176225,3,1570,0,4,Shoreline
500324,3,2280,0,3,Issaquah
444845,3,1600,0,3,Renton
330000,3,1680,0,3,Seattle
292285.7143,3,1890,0,5,Kent
160000,2,520,0,2,SeaTac
274333.3333,3,1780,0,3,North Bend
537500,4,2920,0,5,Bellevue
232333.3333,3,2430,0,3,Renton
237333.3333,3,3010,0,3,Sammamish
346750,3,1620,0,4,Bellevue
0,2,2200,0,3,Enumclaw
1020000,3,2950,0,3,Sammamish
0,4,2170,0,4,Normandy Park
254000,3,1770,0,3,Bellevue
238750,3,1830,0,3,Kenmore
268971.875,4,2380,0,4,Kent
642000,4,2550,0,3,Bellevue
571986.1111,3,3720,0,3,Sammamish
0,5,4630,0,3,Snoqualmie
0,5,4430,0,3,Bellevue
554250,3,1490,0,3,Seattle
0,4,5030,0,3,Mercer Island
0,4,2180,0,4,Kent
107500,4,1590,0,4,Enumclaw
300000,3,1510,0,3,Seattle
0,4,4210,0,3,Bellevue
540833.3333,3,1640,0,4,Sammamish
274750,4,1840,0,3,Seattle
148612.5,3,1040,0,3,Seattle
326428.5714,3,1250,0,4,Seattle
0,5,3690,0,5,Lake Forest Park
135333.3333,4,1530,0,3,Seattle
577437.5,4,2110,0,3,Seattle
440825,3,2150,0,3,Seattle
195000,5,5340,0,4,Seattle
257500,4,2420,0,3,Issaquah
692000,4,5010,0,3,Bellevue
176400,2,910,0,4,Renton
193000,3,2200,0,3,Seattle
646212.5,4,3430,0,3,Woodinville
268971.875,4,1860,0,4,Kent
0,4,3300,0,3,Seattle
317061.875,3,1280,0,4,Renton
83300,3,1490,0,4,Covington
0,5,2880,0,4,Covington
266066.6667,4,1310,0,3,Seattle
342246.4286,4,1980,0,3,Federal Way
0,5,2000,0,4,SeaTac
0,3,1860,0,5,Seattle
0,4,1990,0,3,Federal Way
240015.3333,4,1720,0,4,Federal Way
83300,3,1370,0,5,Covington
316850,4,4060,0,3,Auburn
259585.5714,4,1960,0,3,Kent
328211.9048,4,1720,0,3,Auburn
673476.8182,4,2740,0,4,Sammamish
0,4,1360,0,3,Kenmore
425000,3,1870,0,3,Bothell
127160,2,720,0,4,Renton
341750,3,2180,0,3,Sammamish
178650,3,1430,0,4,Burien
87500,2,780,0,4,Auburn
282508.8889,3,1180,0,3,Shoreline
450385.7143,3,1300,0,3,Seattle
435000,4,4260,0,3,Mercer Island
532500,2,2050,0,4,Bellevue
408900,3,2930,0,3,Woodinville
156766.6667,2,1500,0,3,Renton
452500,5,5960,0,3,Bellevue
308830.7692,2,810,0,3,Seattle
484991.6667,4,2320,0,3,Renton
287919.7826,2,1090,0,4,Seattle
247875,2,1000,0,4,Seattle
309487.5,3,2260,0,3,Renton
173666.6667,4,1290,0,3,Seattle
237481.25,3,2120,0,3,Renton
326983.3333,3,1490,0,3,Kenmore
790000,4,2310,0,3,Seattle
0,1,720,0,3,Seattle
678333.3333,3,1840,0,3,Seattle
542804.75,5,2910,0,3,Sammamish
723243.75,4,3270,0,3,Kirkland
667781.25,5,3040,0,3,Bellevue
108333.3333,3,1200,0,4,Maple Valley
0,5,2740,0,5,Seattle
535000,4,2290,0,4,Seattle
596165.4286,4,2580,0,5,Seattle
269187.5,3,1590,0,4,Maple Valley
148612.5,3,1040,0,3,Seattle
0,3,1300,0,4,Mercer Island
0,5,2090,0,3,Maple Valley
341166.6667,5,2670,0,3,Renton
132500,4,1540,0,4,Kent
557125,4,3370,0,3,Woodinville
228944.4444,3,1730,0,5,Kent
592105.7143,3,1640,0,3,Redmond
535000,4,2980,0,4,Seattle
420642.8571,3,1330,0,4,Kirkland
132250,4,2192,0,3,Kent
237227.8571,4,2068,0,4,Auburn
440825,3,1980,0,5,Seattle
2560498.333,3,1710,0,5,Seattle
423050.9259,2,890,0,3,Seattle
1337044.2,4,4280,0,3,Bellevue
315368.7,3,3080,0,3,Maple Valley
417985.7143,4,2070,0,4,Kirkland
723243.75,4,3010,0,3,Kirkland
259950,4,2030,0,4,Redmond
0,4,4060,0,3,Sammamish
237333.3333,3,2340,0,4,Sammamish
426090,3,2340,0,3,Kenmore
458663.8889,2,1470,0,3,Seattle
812650,4,3700,0,3,Bellevue
135333.3333,4,1200,0,3,Seattle
0,5,2910,0,5,Woodinville
0,5,1910,0,4,Seattle
0,3,2880,0,5,Clyde Hill
0,5,3240,0,3,Renton
387884.6154,3,1590,0,5,Kirkland
437500,5,3690,0,3,Sammamish
641633.3333,3,2480,0,3,Redmond
681965.7813,4,2683,0,4,Redmond
229629.5,2,1100,0,4,Shoreline
0,4,2080,0,5,Seattle
210614.2857,3,2210,0,4,Kent
790000,4,2420,0,5,Seattle
435500,3,1240,0,3,Seattle
738190.8571,3,2300,0,3,Seattle
497333.3333,3,1760,0,4,Bellevue
300000,3,2020,0,4,Seattle
1036200,4,2500,0,3,Seattle
163785.7143,2,760,0,3,Seattle
351250,4,1580,0,3,Seattle
645325,3,2670,0,3,Kirkland
171224.8,3,1140,0,5,Renton
0,5,3870,0,3,Sammamish
540000,3,2750,0,5,Bellevue
233166.6667,3,1570,0,4,Seattle
329333.3333,3,1160,0,4,Kenmore
225279.4286,3,2110,0,4,Federal Way
331366.6667,3,1270,0,3,Seattle
460886.9231,4,3250,0,3,Renton
337945.75,2,940,0,3,Seattle
0,4,2310,0,4,Black Diamond
243069.2308,3,1130,0,3,Renton
0,6,3020,0,3,Mercer Island
690408.6207,4,3210,0,3,Sammamish
592105.7143,3,2650,0,3,Redmond
220083.3333,3,1150,0,4,Kent
280000,3,3910,0,3,Carnation
297857.1429,4,3490,0,3,Covington
950833.3333,5,3330,0,4,Mercer Island
323833.3333,4,1940,0,3,Seattle
309000,3,1800,0,3,Seattle
248400,3,1880,0,3,Auburn
994500,4,2870,0,4,Seattle
0,4,1960,0,5,Auburn
0,4,1810,0,2,Seattle
0,2,1490,0,3,Seattle
0,3,5230,1,3,Mercer Island
288500,5,3390,0,5,Renton
379509.1667,2,880,0,3,Seattle
180785.7143,2,2550,0,4,Des Moines
950100,4,3160,0,5,Mercer Island
0,4,4550,1,3,Sammamish
542500,5,3831,1,3,Mercer Island
362750,2,1240,0,3,Seattle
234975,4,2520,0,3,Duvall
672500,4,2420,0,4,Mercer Island
391400,4,1250,0,5,Bellevue
0,3,1310,0,3,Bellevue
198995,3,1410,0,4,Seattle
278900,3,990,0,3,Woodinville
171758.3333,3,1000,0,3,Enumclaw
325187.5,3,2000,0,4,Renton
190368.75,2,1120,0,3,Seattle
375000,5,3370,0,3,Kirkland
216000,3,2210,0,3,Redmond
0,5,2640,0,3,Snoqualmie
360500,3,1150,0,3,Seattle
677099.5652,4,2150,0,3,Redmond
405125,4,4230,0,4,Woodinville
289987.5,3,1570,0,3,Burien
264270,3,1630,0,3,Kent
602761,4,2770,0,3,Issaquah
251555.5556,3,1750,0,4,Burien
214750,3,1090,0,3,Renton
258125,2,930,0,3,Seattle
0,4,2100,0,3,Lake Forest Park
677099.5652,4,2540,0,3,Redmond
0,2,810,0,4,Federal Way
0,2,1520,0,5,Seattle
167500,1,690,0,3,Seattle
471500,4,2370,0,5,Seattle
0,4,3500,0,5,Seattle
464600,2,840,0,4,Seattle
132250,4,1830,0,4,Kent
433111.1111,3,1370,0,3,Seattle
542500,5,2520,0,4,Mercer Island
0,2,2130,0,4,Seattle
368112.5,4,2590,0,3,Bothell
673476.8182,4,1820,0,3,Sammamish
558653.8462,3,1530,0,5,Seattle
0,4,4080,0,4,Clyde Hill
168333.3333,2,1050,0,3,Burien
268971.875,4,1954,0,3,Kent
318000,2,1530,0,4,Seattle
550607.1429,4,1660,0,3,Seattle
1288333.333,6,3830,0,3,Seattle
584000,3,1490,0,3,Seattle
0,3,1520,0,3,Bellevue
0,5,8020,0,3,Bellevue
245000,3,2470,0,5,Seattle
287919.7826,2,870,0,4,Seattle
672500,4,2110,0,4,Mercer Island
454790,2,1990,0,5,Seattle
282508.8889,3,1560,0,4,Shoreline
473200,3,1740,0,4,Seattle
406062.5,2,1290,0,4,Seattle
282766.6667,4,1700,0,3,Bellevue
486445.8333,3,1880,0,4,Bellevue
486895,3,1890,0,4,Seattle
430277.7778,3,1620,0,3,Issaquah
229629.5,2,770,0,3,Shoreline
0,4,2890,1,3,Renton
182805,3,1040,0,4,Federal Way
380680.5556,4,2620,0,3,Renton
396166.6667,3,1880,0,4,Seattle
252980,4,2530,0,3,Federal Way
289373.3077,3,2538,0,3,Auburn
210614.2857,3,1610,0,3,Kent
308166.6667,3,1510,0,4,Seattle
534333.3333,3,1460,0,3,Bellevue
416904.1667,3,3010,0,3,Renton
203400,4,2090,0,3,Seattle
220600,3,1490,0,4,Covington
